dieturn_id,image,conf,src_px,is_representative
dt_wsqqwcn9n,TPS_00162,0.8364,"698.4,317.7;676.6,197.6;606.3,210.3;628.1,330.4",True
dt_wsqqv68pc,TPS_02360,0.8361,"450.1,424.9;426.6,385.5;304.0,458.6;327.5,498.1",True
dt_wsqqtdhfb,TPS_01431,0.8336,"534.6,471.0;532.7,400.0;498.3,400.9;500.2,471.9",True
dt_wsqqvk170,TPS_02322,0.8331,"18.8,286.8;24.5,252.5;0.2,248.4;-5.5,282.8",True
dt_wsqqkv4h6,TPS_00928,0.8321,"682.1,485.6;703.7,360.8;664.7,354.1;643.2,478.8",True
dt_wsqqmjnu5,TPS_00552,0.8317,"777.1,225.9;741.5,172.7;712.9,191.9;748.5,245.0",True
dt_wsqqt5wfe,TPS_02526,0.8317,"285.2,1029.2;284.7,957.0;220.9,957.5;221.5,1029.7",True
dt_wsqqmr5yu,TPS_00889,0.831,"386.7,621.3;397.3,572.5;239.7,538.3;229.0,587.1",True
dt_wsqqmr5yu,TPS_01883,0.8291,"898.9,365.4;909.5,316.6;751.6,282.2;741.0,331.1",False
dt_wsqqkzzpv,TPS_00774,0.8309,"650.6,190.9;658.3,139.9;605.1,131.9;597.4,182.9",True
dt_wsqqt6mzt,TPS_00045,0.8308,"901.2,670.4;900.9,642.3;789.9,643.3;790.2,671.4",True
dt_wsqqt6mzt,TPS_00045,0.8094,"899.1,670.6;898.8,641.9;789.8,643.1;790.1,671.7",False
dt_wsqqqm57b,TPS_00133,0.8302,"352.9,350.0;349.8,308.3;260.8,315.0;264.0,356.7",True
dt_wsqqkvyrq,TPS_01075,0.8297,"945.1,266.1;954.9,221.0;922.8,214.0;913.0,259.2",True
dt_wsqqwgwgx,TPS_00391,0.8292,"487.5,222.9;497.9,195.1;443.2,174.6;432.7,202.4",True
dt_wsqqw847c,TPS_00982,0.8292,"654.7,591.6;657.5,477.3;616.1,476.3;613.3,590.6",True
dt_wsqqwg5s7,TPS_01004,0.8283,"719.6,435.2;727.2,369.2;692.3,365.2;684.8,431.2",True
dt_wsqqmuv24,TPS_00064,0.8282,"966.5,582.6;965.6,542.4;930.0,543.2;930.8,583.4",True
dt_wsqqmv5n9,TPS_00286,0.8277,"373.7,320.3;371.1,285.6;317.6,289.7;320.2,324.4",True
dt_wsqqxhmrj,TPS_01024,0.8274,"602.4,647.3;599.5,608.3;550.2,611.9;553.1,650.8",True
dt_wsqqtcj2p,TPS_01114,0.8263,"773.3,304.4;767.9,249.2;723.2,253.6;728.6,308.8",True
dt_wsqqt3tw4,TPS_01491,0.8261,"471.0,452.7;472.3,413.9;352.1,409.6;350.7,448.5",True
dt_wsqqmhhjx,TPS_00122,0.8241,"523.0,171.2;533.2,134.8;431.6,106.3;421.4,142.8",True
dt_wsqqt0y9u,TPS_00153,0.8238,"780.5,509.5;800.2,433.1;763.3,423.5;743.6,499.9",True
dt_wsqqwghb4,TPS_02056,0.8221,"145.1,695.0;176.4,592.0;133.1,578.8;101.7,681.8",True
dt_wsqqmmprj,TPS_00315,0.8217,"617.0,650.7;616.7,614.3;569.4,614.7;569.8,651.2",True
dt_wsqqt8seh,TPS_00624,0.8214,"834.4,453.2;840.6,315.4;790.9,313.2;784.6,450.9",True
dt_wsqqvs18t,TPS_00946,0.8213,"625.8,741.2;665.6,684.5;639.4,666.1;599.6,722.8",True
dt_wsqqx3ytb,TPS_00853,0.8212,"586.1,315.7;605.0,288.9;565.1,260.8;546.2,287.6",True
dt_wsqqmne49,TPS_02249,0.8207,"339.5,485.3;356.7,346.4;313.4,341.0;296.2,480.0",True
dt_wsqqt29gs,TPS_00051,0.8197,"271.9,740.1;286.9,655.3;240.2,647.1;225.2,731.9",True
dt_wsqqktt2y,TPS_00159,0.8197,"450.8,762.1;470.6,729.3;385.6,678.0;365.8,710.9",True
dt_wsqqwbq0e,TPS_00844,0.8197,"510.6,746.4;502.0,713.0;455.3,725.0;464.0,758.4",True
dt_wsqqkvjqk,TPS_00916,0.8184,"254.0,407.7;298.1,348.2;271.9,328.8;227.9,388.4",True
dt_wsqqv6hgw,TPS_00955,0.8161,"477.1,286.3;466.9,247.5;364.5,274.5;374.7,313.3",True
dt_wsqqnmt6k,TPS_00217,0.8158,"604.4,685.5;607.9,651.5;511.1,641.4;507.5,675.4",True
dt_wsqqnmmh1,TPS_01157,0.8154,"399.0,384.8;371.9,347.8;285.6,410.8;312.8,447.9",True
dt_wsqqnmmh1,TPS_02432,0.7728,"143.3,896.9;116.1,859.7;29.2,923.2;56.4,960.4",False
dt_wsqqwtqms,TPS_00833,0.814,"347.5,468.1;347.7,436.6;288.9,436.4;288.8,467.9",True
dt_wsqqm7vwn,TPS_01037,0.813,"500.7,766.8;503.2,725.8;369.6,717.9;367.2,758.9",True
dt_wsqqmysuy,TPS_02508,0.8121,"681.8,572.8;690.2,443.3;642.5,440.2;634.2,569.7",True
dt_wsqqmysuy,TPS_01208,0.5942,"172.3,1033.2;179.1,966.4;132.3,961.7;125.6,1028.5",False
dt_wsqqmmdpt,TPS_00374,0.8107,"656.3,391.0;670.9,358.1;592.0,323.2;577.5,356.1",True
dt_wsqqqjcyq,TPS_00127,0.8103,"441.7,819.8;430.6,701.2;380.3,705.9;391.4,824.5",True
dt_wsqqmrge7,TPS_00728,0.8097,"1019.9,434.8;1029.0,385.5;1000.6,380.2;991.5,429.5",True
dt_wsqqw43kc,TPS_00079,0.8096,"397.9,406.1;393.9,373.0;330.7,380.6;334.7,413.7",True
dt_wsqqksq3v,TPS_00185,0.8096,"617.3,756.0;631.1,715.8;566.9,693.9;553.2,734.0",True
dt_wsqqqq86g,TPS_00129,0.809,"221.2,625.1;271.8,531.9;239.9,514.6;189.3,607.8",True
dt_wsqqmre46,TPS_00114,0.8087,"948.5,425.8;958.8,373.3;920.1,365.7;909.9,418.2",True
dt_wsqqt89d2,TPS_00136,0.8086,"311.9,647.8;318.9,541.1;283.0,538.8;276.0,645.4",True
dt_wsqqv1dez,TPS_00402,0.808,"1004.7,467.4;995.1,374.1;933.9,380.4;943.5,473.7",True
dt_wsqqtj4ku,TPS_01471,0.807,"573.2,390.0;569.4,359.6;549.3,362.1;553.1,392.6",True
dt_wsqqqq0pb,TPS_02412,0.8054,"853.3,413.4;847.1,339.9;800.4,343.9;806.6,417.3",True
dt_wsqqt4s32,TPS_00780,0.8051,"363.3,1002.8;365.5,933.2;228.6,928.9;226.4,998.5",True
dt_wsqqm5mf3,TPS_01049,0.8037,"339.5,436.5;338.0,383.6;314.8,384.3;316.3,437.1",True
dt_wsqqqj57g,TPS_00040,0.8033,"239.1,612.3;242.5,500.4;193.0,498.8;189.6,610.8",True
dt_wsqqw25bb,TPS_02464,0.8019,"522.9,442.8;576.1,316.6;540.9,301.7;487.7,428.0",True
dt_wsqqt29uy,TPS_00051,0.8014,"441.7,412.4;445.2,366.0;343.2,358.2;339.6,404.6",True
dt_wsqqqp79p,TPS_00041,0.8005,"775.9,962.4;773.6,923.6;633.2,932.0;635.5,970.8",True
dt_wsqqktyd3,TPS_00930,0.8001,"586.8,658.1;643.5,586.2;616.3,564.8;559.7,636.6",True
dt_wsqqt2xd0,TPS_00665,0.7999,"635.3,677.0;634.1,643.5;513.8,647.8;515.0,681.3",True
dt_wsqqmgxb2,TPS_00001,0.7982,"374.0,760.9;305.6,680.9;256.3,723.1;324.7,803.1",True
dt_wsqqn7cnu,TPS_00033,0.7982,"314.3,893.3;306.5,869.9;267.7,882.8;275.5,906.3",True
dt_wsqquyuyr,TPS_02087,0.7977,"519.3,878.1;526.5,796.9;487.9,793.4;480.7,874.7",True
dt_wsqqt3dm7,TPS_00143,0.7974,"772.4,425.7;774.7,327.0;733.1,326.0;730.8,424.8",True
dt_wsqqt6t9m,TPS_00045,0.7973,"423.7,200.6;423.5,158.1;272.7,158.8;272.9,201.3",True
dt_wsqqt6t9m,TPS_00045,0.7483,"400.1,199.8;399.1,156.5;284.3,159.1;285.3,202.3",False
dt_wsqqtes01,TPS_01221,0.7965,"677.4,482.9;672.5,433.6;560.0,444.8;564.9,494.0",True
dt_wsqqmrdbv,TPS_00114,0.7964,"686.3,813.6;692.2,780.7;591.1,762.5;585.2,795.3",True
dt_wsqqks7db,TPS_00349,0.7956,"373.8,503.8;284.8,415.4;258.3,442.0;347.4,530.4",True
dt_wsqqv4msg,TPS_01084,0.7943,"286.7,763.3;246.2,727.3;221.0,755.7;261.5,791.6",True
dt_wsqqv4msg,TPS_01084,0.6589,"283.2,763.6;244.4,728.2;219.1,755.9;257.9,791.3",False
dt_wsqqtuqce,TPS_00057,0.7937,"276.8,149.5;268.4,115.9;191.2,135.3;199.6,168.9",True
dt_wsqqtdkwn,TPS_00611,0.7921,"466.5,835.8;464.6,795.1;374.6,799.3;376.5,840.0",True
dt_wsqqt13zp,TPS_01584,0.7899,"487.0,656.7;481.2,609.4;447.5,613.6;453.3,660.9",True
dt_wsqqmzc90,TPS_02535,0.7873,"850.2,306.7;839.5,268.7;770.8,288.0;781.5,326.0",True
dt_wsqqmzc90,TPS_02536,0.781,"594.1,818.7;583.4,780.7;514.8,800.0;525.5,838.0",False
dt_wsqqmzc90,TPS_02537,0.6497,"338.8,50.7;328.1,12.3;258.5,31.7;269.2,70.1",False
dt_wsqqqh0x7,TPS_02187,0.7862,"474.4,415.7;479.6,391.5;462.5,387.8;457.2,412.0",True
dt_wsqqx2w40,TPS_00862,0.7851,"316.2,662.7;329.6,613.3;305.4,606.7;291.9,656.1",True
dt_wsqqqjn71,TPS_00043,0.7808,"654.8,815.8;654.5,775.6;602.7,776.0;603.0,816.2",True
dt_wsqqmy9md,TPS_00105,0.7808,"160.8,659.0;174.1,522.3;97.9,514.9;84.6,651.6",True
dt_wsqqt7d1g,TPS_00044,0.7804,"248.6,726.8;247.6,639.0;184.6,639.7;185.5,727.5",True
dt_wsqqmrzkd,TPS_01507,0.7795,"200.5,16.7;180.6,-12.5;102.4,40.9;122.4,70.1",True
dt_wsqqmrzkd,TPS_01507,0.772,"218.4,2.5;196.5,-27.9;90.7,48.6;112.6,78.9",False
dt_wsqqwjdtt,TPS_00171,0.7765,"653.9,583.3;658.4,458.4;615.8,456.9;611.3,581.7",True
dt_wsqqwsbpv,TPS_00995,0.7751,"644.3,798.2;662.9,763.1;592.6,725.8;574.0,760.8",True
dt_wsqqt7meq,TPS_02258,0.7747,"465.7,17.2;463.0,-7.3;417.6,-2.3;420.3,22.2",True
dt_wsqqqh0w7,TPS_02187,0.7746,"515.0,750.8;547.2,642.2;506.0,630.0;473.9,738.6",True
dt_wsqqmgw38,TPS_00309,0.7733,"566.3,698.9;566.3,664.0;461.7,664.2;461.7,699.1",True
dt_wsqqtq7sg,TPS_00343,0.7724,"505.5,893.9;535.4,776.1;500.0,767.1;470.1,884.9",True
dt_wsqqtq7sg,TPS_00343,0.5333,"518.0,859.8;536.1,781.3;496.8,772.2;478.7,850.8",False
dt_wsqqme4t1,TPS_00646,0.7718,"362.9,713.3;374.2,593.8;298.4,586.7;287.1,706.2",True
dt_wsqqx3nsu,TPS_00277,0.771,"806.5,492.8;823.6,393.4;788.4,387.3;771.4,486.8",True
dt_wsqqmhz7m,TPS_01096,0.7707,"394.4,644.5;379.6,620.0;336.1,646.4;350.9,670.9",True
dt_wsqqmtjmc,TPS_01361,0.7684,"702.8,796.1;701.6,757.3;564.9,761.5;566.1,800.4",True
dt_wsqqt3sjq,TPS_01574,0.7682,"731.9,705.6;729.8,669.5;655.3,673.8;657.3,709.8",True
dt_wsqqkvjrp,TPS_00916,0.7656,"525.6,128.5;478.1,86.3;451.8,115.9;499.2,158.1",True
dt_wsqqwgewj,TPS_00167,0.7654,"408.5,300.3;401.7,265.5;323.3,280.8;330.1,315.6",True
dt_wsqqtb9d7,TPS_00445,0.7649,"781.7,330.8;781.0,285.6;668.1,287.5;668.9,332.7",True
dt_wsqqq5847,TPS_00001,0.763,"1037.0,220.3;1018.3,185.6;955.1,219.6;973.8,254.3",True
dt_wsqqktxbg,TPS_00350,0.763,"505.1,754.2;507.0,713.9;430.8,710.3;428.8,750.6",True
dt_wsqqvc52h,TPS_01192,0.7627,"104.5,604.5;92.1,576.1;-14.5,622.6;-2.0,651.0",True
dt_wsqqvc52h,TPS_00530,0.7414,"361.0,92.5;348.6,63.8;240.1,110.8;252.5,139.4",False
dt_wsqqmnkc9,TPS_02096,0.7622,"107.5,736.2;133.0,586.5;81.4,577.7;55.9,727.4",True
dt_wsqqw65x8,TPS_00448,0.7611,"542.4,635.1;533.1,592.6;503.9,599.0;513.1,641.4",True
dt_wsqqtynvw,TPS_00539,0.7595,"666.0,390.1;646.2,334.4;616.0,345.2;635.9,400.9",True
dt_wsqqmzc2r,TPS_02536,0.7593,"477.1,1028.6;477.1,983.3;440.0,983.3;440.1,1028.7",True
dt_wsqqmng60,TPS_02246,0.7585,"569.6,654.0;587.2,536.4;551.8,531.1;534.2,648.7",True
dt_wsqqt4e9d,TPS_00078,0.7559,"687.0,860.4;683.0,808.0;610.1,813.5;614.0,865.9",True
dt_wsqqt49ff,TPS_00711,0.755,"712.8,294.8;712.1,230.6;661.0,231.2;661.7,295.4",True
dt_wsqqt2upb,TPS_01571,0.755,"281.3,578.8;301.7,551.8;287.7,541.2;267.3,568.1",True
dt_wsqqw2nnu,TPS_00329,0.7535,"324.2,463.0;313.3,427.2;201.6,461.2;212.4,497.0",True
dt_wsqqw2nnu,TPS_00329,0.71,"332.2,460.7;320.0,423.0;199.1,462.0;211.2,499.7",False
dt_wsqqt5x5h,TPS_01225,0.7525,"534.9,181.2;542.3,60.7;490.5,57.5;483.1,178.0",True
dt_wsqqt5x5h,TPS_02526,0.7062,"790.8,949.8;798.5,828.4;746.5,825.1;738.8,946.5",False
dt_wsqqtmekn,TPS_01239,0.7522,"462.2,453.1;442.0,389.6;367.3,413.4;387.6,476.9",True
dt_wsqqtmekn,TPS_01240,0.7297,"974.6,965.4;954.2,901.1;878.8,925.0;899.2,989.3",False
dt_wsqqtmekn,TPS_01240,0.5109,"975.3,963.2;954.4,900.3;879.4,925.3;900.4,988.2",False
dt_wsqqmvhyn,TPS_00005,0.7517,"234.4,426.4;234.6,382.2;79.6,381.2;79.3,425.5",True
dt_wsqqmefg4,TPS_00134,0.7504,"162.4,632.6;180.0,539.4;121.6,528.3;103.9,621.6",True
dt_wsqqqrkth,TPS_00145,0.7478,"1.7,643.0;27.5,600.5;-1.2,583.1;-27.0,625.6",True
dt_wsqqmprs3,TPS_01533,0.7469,"367.1,794.6;323.5,727.9;291.3,749.0;335.0,815.7",True
dt_wsqqkzq8g,TPS_01677,0.7469,"1009.9,542.1;1029.0,492.2;1007.0,483.8;987.9,533.7",True
dt_wsqqmvej9,TPS_01327,0.7463,"392.1,438.5;385.9,407.6;367.0,411.5;373.2,442.3",True
dt_wsqrj3m1v,TPS_01881,0.7432,"635.3,473.7;621.7,420.8;583.9,430.5;597.6,483.4",True
dt_wsqrj3m1v,TPS_01881,0.5487,"633.9,473.9;621.9,421.1;582.9,429.9;594.9,482.7",False
dt_wsqqkv1fv,TPS_00928,0.7417,"371.4,862.8;367.8,744.0;321.4,745.5;325.0,864.2",True
dt_wsqqkv1fv,TPS_00928,0.637,"372.8,866.8;366.8,742.8;319.7,745.1;325.8,869.1",False
dt_wsqqmfeg0,TPS_00675,0.741,"613.1,818.9;588.3,759.7;512.7,791.4;537.4,850.6",True
dt_wsqqwyrj0,TPS_00267,0.7408,"806.2,802.6;785.3,774.8;733.8,813.5;754.7,841.3",True
dt_wsqqwyrj0,TPS_00267,0.5613,"805.5,804.5;784.1,775.0;732.6,812.4;754.0,841.8",False
dt_wsqqveu8y,TPS_01088,0.7407,"472.3,325.7;462.5,297.8;401.3,319.2;411.0,347.0",True
dt_wsqqmvhuu,TPS_00005,0.7403,"38.5,822.6;40.6,722.0;-5.3,721.0;-7.5,821.6",True
dt_wsqqmv1qb,TPS_00039,0.7403,"375.6,247.7;374.5,206.4;255.8,209.4;256.9,250.7",True
dt_wsqqmv1qb,TPS_00039,0.6777,"390.5,247.4;389.3,205.6;245.3,209.6;246.4,251.4",False
dt_wsqqmv1qb,TPS_00039,0.6653,"383.8,246.3;382.7,207.7;252.4,211.6;253.5,250.2",False
dt_wsqqw43hp,TPS_00079,0.7401,"277.1,655.2;270.4,613.0;171.7,628.6;178.4,670.8",True
dt_wsqqv2tbf,TPS_00016,0.7387,"426.5,585.0;407.1,490.6;370.8,498.0;390.2,592.5",True
dt_wsqqky6jd,TPS_01711,0.7367,"423.3,510.9;424.8,486.7;399.6,485.2;398.1,509.3",True
dt_wsqqt7xcb,TPS_00663,0.7361,"591.9,442.6;589.5,410.7;512.0,416.5;514.4,448.4",True
dt_wsqqjx5ee,TPS_01915,0.7334,"1022.6,603.4;1024.9,565.9;1004.3,564.7;1002.1,602.2",True
dt_wsqqx0t38,TPS_01077,0.7332,"556.1,268.0;549.5,234.7;478.3,248.8;484.9,282.1",True
dt_wsqqjwpt5,TPS_00375,0.7328,"302.0,751.3;301.7,714.1;198.2,715.1;198.5,752.3",True
dt_wsqqmyehv,TPS_00579,0.731,"443.2,800.3;443.3,745.7;300.9,745.5;300.8,800.1",True
dt_wsqqmyehv,TPS_00579,0.717,"449.3,803.0;450.8,746.7;295.8,742.8;294.4,799.0",False
dt_wsqqmx9mz,TPS_00713,0.731,"258.2,462.0;261.6,420.9;222.7,417.6;219.3,458.8",True
dt_wsqqmvgph,TPS_00125,0.729,"609.9,818.6;610.4,780.5;524.7,779.5;524.2,817.5",True
dt_wsqqmtj0r,TPS_02259,0.7289,"1030.2,276.7;1019.5,244.6;995.2,252.6;1005.9,284.8",True
dt_wsqqtrd57,TPS_02218,0.7287,"1021.4,212.7;1042.6,182.2;1023.1,168.7;1001.9,199.2",True
dt_wsqqmh6t2,TPS_00823,0.7282,"864.2,235.4;854.4,194.5;748.5,219.9;758.3,260.8",True
dt_wsqqmh6t2,TPS_00823,0.5034,"864.0,235.1;854.3,195.1;742.0,222.5;751.8,262.5",False
dt_wsqqv0rbx,TPS_01978,0.7281,"1034.5,79.2;1012.6,47.4;938.2,98.8;960.0,130.5",True
dt_wsqqmnzrw,TPS_00949,0.7274,"686.6,312.3;690.9,288.8;669.0,284.7;664.7,308.2",True
dt_wsqqmnzrw,TPS_00495,0.6741,"686.7,824.3;691.0,800.7;668.9,796.7;664.6,820.3",False
dt_wsqqvch4v,TPS_00425,0.7261,"363.7,319.4;350.7,292.3;294.8,319.2;307.8,346.2",True
dt_wsqqv1s6g,TPS_01123,0.7259,"511.9,980.9;503.4,930.0;455.8,937.9;464.2,988.8",True
dt_wsqqte98e,TPS_02498,0.7255,"739.8,549.7;730.2,481.7;692.4,487.1;702.0,555.0",True
dt_wsqqqm57q,TPS_00133,0.7219,"676.6,495.8;685.4,388.4;631.7,384.0;622.9,491.4",True
dt_wsqqmnm4d,TPS_02096,0.718,"671.6,421.4;705.6,302.0;655.3,287.7;621.3,407.0",True
dt_wsqqmq1q6,TPS_00287,0.7177,"452.1,299.6;455.6,259.3;336.7,248.9;333.2,289.2",True
dt_wsqqt6jek,TPS_00709,0.7172,"28.5,564.7;35.3,461.8;-7.3,458.9;-14.2,561.8",True
dt_wsqqm6vym,TPS_00496,0.7149,"868.7,777.4;907.9,726.5;880.6,705.5;841.4,756.4",True
dt_wsqqundb8,TPS_01308,0.7147,"25.4,413.7;2.3,372.1;-24.7,387.1;-1.6,428.7",True
dt_wsqqtfq82,TPS_01146,0.7137,"526.0,178.5;563.4,87.5;517.1,68.4;479.7,159.4",True
dt_wsqqmp0jp,TPS_00169,0.7102,"763.8,642.3;803.0,493.9;764.6,483.7;725.5,632.1",True
dt_wsqqmjmyx,TPS_00067,0.7091,"1032.6,631.5;1023.0,567.2;949.2,578.3;958.9,642.6",True
dt_wsqqmehyq,TPS_01219,0.7085,"711.2,552.0;668.5,426.1;623.9,441.2;666.5,567.2",True
dt_wsqqwyqwr,TPS_00267,0.7072,"294.9,406.7;268.1,368.6;187.5,425.4;214.3,463.5",True
dt_wsqqtq7x4,TPS_00343,0.7052,"442.2,232.0;447.8,182.3;399.5,176.9;393.9,226.7",True
dt_wsqqmnkbv,TPS_02096,0.7049,"440.8,877.1;447.4,826.4;301.5,807.4;294.9,858.2",True
dt_wsqqw3s1w,TPS_01180,0.7024,"947.2,702.9;935.8,643.6;904.3,649.6;915.7,708.9",True
dt_wsqqw3s1w,TPS_02467,0.6212,"691.2,190.9;679.7,131.4;648.2,137.5;659.7,197.0",False
dt_wsqqte98g,TPS_02497,0.7014,"479.6,1018.2;478.3,978.3;439.8,979.5;441.1,1019.5",True
dt_wsqqkevpg,TPS_00920,0.7004,"769.5,741.8;744.8,710.4;684.4,758.0;709.2,789.4",True
dt_wsqqwcm0n,TPS_01806,0.6991,"423.5,542.7;414.2,513.1;396.3,518.8;405.7,548.4",True
dt_wsqqt7xb3,TPS_00663,0.6966,"618.9,947.0;622.9,848.8;581.8,847.2;577.8,945.4",True
dt_wsqqt7xb3,TPS_00663,0.6154,"621.3,947.7;622.7,851.4;581.6,850.8;580.1,947.1",False
dt_wsqqmr8r9,TPS_00037,0.6958,"383.4,224.9;389.1,190.3;353.1,184.3;347.4,219.0",True
dt_wsqqwemp4,TPS_00800,0.6954,"691.8,736.4;671.7,703.5;630.5,728.6;650.5,761.5",True
dt_wsqqtc1bb,TPS_00650,0.6939,"593.5,551.3;591.2,511.9;479.5,518.5;481.9,557.8",True
dt_wsqqv7vm2,TPS_00123,0.6934,"20.4,915.8;35.9,880.1;0.8,864.8;-14.7,900.6",True
dt_wsqqtg1vu,TPS_01197,0.6919,"807.1,1025.9;799.5,978.4;745.9,987.0;753.5,1034.5",True
dt_wsqqqx65v,TPS_00335,0.6914,"339.5,734.5;344.9,635.7;309.3,633.8;303.9,732.6",True
dt_wsqqqx65v,TPS_00335,0.5314,"340.4,730.0;343.6,638.0;307.5,636.8;304.2,728.7",False
dt_wsqqqjyr7,TPS_00004,0.6912,"277.3,253.5;275.2,220.1;207.9,224.3;210.0,257.8",True
dt_wsqqkvd3r,TPS_00919,0.6907,"525.2,311.7;525.6,277.3;456.0,276.6;455.7,310.9",True
dt_wsqqmzcsj,TPS_00629,0.6901,"704.1,709.3;703.3,671.3;563.6,674.2;564.4,712.2",True
dt_wsqqw7xzy,TPS_00032,0.6898,"452.2,377.1;473.3,270.0;397.8,255.2;376.8,362.3",True
dt_wsqqmr8nr,TPS_00037,0.6893,"245.3,621.8;291.1,501.1;254.9,487.4;209.1,608.0",True
dt_wsqqmr8nr,TPS_00037,0.5757,"243.5,623.4;290.3,504.9;254.8,490.9;208.0,609.4",False
dt_wsqqw4mr4,TPS_02487,0.6891,"191.0,858.8;176.5,772.8;143.0,778.4;157.4,864.4",True
dt_wsqqw4mr4,TPS_01193,0.6733,"447.0,346.9;432.6,260.8;399.0,266.5;413.5,352.5",False
dt_wsqqx3wy1,TPS_00846,0.6877,"892.2,455.7;895.7,368.6;862.4,367.2;858.9,454.4",True
dt_wsqqwv5pm,TPS_00971,0.6831,"652.2,456.5;627.2,404.4;594.5,420.1;619.6,472.2",True
dt_wsqqmxukz,TPS_00306,0.6808,"1027.5,762.3;1026.3,730.1;1014.5,730.5;1015.7,762.8",True
dt_wsqqthew8,TPS_01480,0.6794,"95.7,331.3;98.3,226.1;23.7,224.2;21.0,329.4",True
dt_wsqqx6fmm,TPS_00118,0.6742,"714.5,644.4;702.0,566.8;545.7,592.0;558.2,669.6",True
dt_wsqqmy19b,TPS_00010,0.6726,"821.3,343.2;831.1,213.7;791.5,210.7;781.7,340.2",True
dt_wsqqthpq8,TPS_00684,0.6718,"832.2,501.3;852.0,400.4;816.9,393.5;797.2,494.4",True
dt_wsqqmxk8b,TPS_00300,0.6707,"563.4,285.7;562.1,183.5;529.8,183.9;531.0,286.1",True
dt_wsqqmt1rb,TPS_00075,0.6676,"537.5,492.1;543.5,390.0;504.2,387.7;498.2,489.8",True
dt_wsqqme4xu,TPS_00270,0.667,"348.2,363.5;347.5,323.9;227.2,326.2;228.0,365.8",True
dt_wsqqmytke,TPS_02507,0.6664,"319.5,903.3;318.6,859.8;160.8,863.3;161.7,906.8",True
dt_wsqqmytke,TPS_01209,0.6636,"831.7,391.3;830.7,347.8;672.8,351.3;673.7,394.8",False
dt_wsqqmytke,TPS_01209,0.5477,"828.1,389.2;826.2,348.7;686.6,355.0;688.4,395.5",False
dt_wsqqmytke,TPS_02507,0.5426,"316.0,901.2;314.2,860.6;174.6,867.0;176.4,907.5",False
dt_wsqqmx68m,TPS_00328,0.6655,"189.9,936.1;172.3,810.7;18.7,832.3;36.3,957.6",True
dt_wsqqmnwzy,TPS_00124,0.6647,"162.8,479.0;169.1,443.8;133.5,437.5;127.3,472.7",True
dt_wsqqw1qwm,TPS_00481,0.6647,"629.0,602.5;622.8,567.6;534.2,583.5;540.5,618.4",True
dt_wsqqx6hu2,TPS_00854,0.6644,"46.9,504.7;-0.2,430.3;-42.1,456.8;5.0,531.2",True
dt_wsqqte99u,TPS_02498,0.6621,"847.8,243.3;845.1,202.9;718.1,211.4;720.8,251.8",True
dt_wsqqte99u,TPS_02497,0.6594,"591.7,755.3;589.0,714.9;462.3,723.4;465.0,763.8",False
dt_wsqqw9u4j,TPS_00364,0.6612,"675.8,605.8;656.9,575.1;551.6,639.8;570.5,670.6",True
dt_wsqqmzc68,TPS_02536,0.6608,"12.1,375.8;20.5,310.0;1.2,307.5;-7.2,373.3",True
dt_wsqqmwj10,TPS_01101,0.6606,"580.1,1035.8;592.7,991.4;564.3,983.4;551.7,1027.8",True
dt_wsqqw9jrm,TPS_01837,0.6603,"376.6,824.5;331.2,763.1;308.2,780.1;353.5,841.6",True
dt_wsqqjtz7x,TPS_00084,0.6602,"482.0,436.5;493.9,383.7;457.8,375.5;445.8,428.2",True
dt_wsqqt05k8,TPS_00082,0.6593,"596.0,153.4;612.5,96.8;520.2,70.0;503.8,126.5",True
dt_wsqqtprn2,TPS_00788,0.6587,"531.0,855.1;535.2,818.5;496.3,814.0;492.1,850.6",True
dt_wsqqw80zt,TPS_00736,0.6579,"628.9,331.2;626.3,269.6;551.9,272.8;554.4,334.3",True
dt_wsqqks2vu,TPS_02195,0.6574,"19.6,630.8;13.7,590.1;-8.0,593.2;-2.1,634.0",True
dt_wsqqnpqx2,TPS_01304,0.6539,"19.3,383.1;5.7,343.1;-13.7,349.7;-0.1,389.7",True
dt_wsqqmxyn9,TPS_01402,0.6535,"350.0,66.3;350.6,-2.8;314.7,-3.1;314.0,66.0",True
dt_wsqqmytn2,TPS_02508,0.6528,"848.9,135.2;849.6,92.7;689.2,89.8;688.4,132.3",True
dt_wsqqmytn2,TPS_01208,0.6473,"337.0,647.3;337.9,604.8;177.0,601.7;176.2,644.3",False
dt_wsqqkuywx,TPS_01055,0.6525,"792.3,256.0;753.4,218.3;728.1,244.4;767.0,282.0",True
dt_wsqqqpmnt,TPS_02395,0.6511,"419.5,440.9;406.5,416.5;346.2,448.7;359.3,473.1",True
dt_wsqqqq8s9,TPS_00129,0.6509,"691.9,176.3;710.3,56.0;580.5,36.1;562.2,156.5",True
dt_wsqqwmkpq,TPS_01273,0.6492,"762.5,507.9;775.8,472.0;641.6,422.3;628.3,458.2",True
dt_wsqqt21q9,TPS_00331,0.6481,"376.9,346.0;391.5,300.8;365.7,292.5;351.2,337.7",True
dt_wsqqt0k84,TPS_02280,0.6471,"453.6,629.6;450.2,599.2;429.0,601.5;432.3,631.9",True
dt_wsqqv33uy,TPS_01985,0.6463,"411.8,883.0;399.5,830.5;356.5,840.5;368.8,893.0",True
dt_wsqqkyzd3,TPS_02422,0.6441,"905.3,314.0;913.5,271.2;791.2,247.7;783.0,290.6",True
